STATION,DATE,REPORT_TYPE,SOURCE,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindDirection,HourlyWindSpeed
USW00014763,2025;02;04;09,FM-16,343,32,75,290,18
USW00014763,2025;02;04;09,FM-16,343,33,66,310,17
USW00014763,2025;02;04;09,FM-15,343,31,67,300,20
USW00014763,2025;02;04;10,FM-16,343,31,64,310,17
USW00014763,2025;02;04;10,FM-16,343,31,59,300,28
USW00014763,2025;02;04;10,FM-15,343,31,59,300,18
USW00014763,2025;02;04;11,FM-15,343,32,56,290,21
USW00014763,2025;02;04;12,FM-15,343,30,56,310,22
USW00014763,2025;02;04;13,FM-15,343,29,61,300,26
USW00014763,2025;02;04;14,FM-15,343,28,60,300,9
USW00014763,2025;02;04;15,FM-15,343,28,49,310,20
USW00014763,2025;02;04;16,FM-15,343,27,49,310,20
USW00014763,2025;02;04;17,FM-15,343,25,55,300,23
USW00014763,2025;02;04;18,FM-15,343,24,50,300,16
USW00014763,2025;02;04;19,FM-15,343,23,53,300,21
USW00014763,2025;02;04;20,FM-15,343,21,59,290,15
USW00014763,2025;02;04;21,FM-16,343,21,63,300,11
USW00014763,2025;02;04;21,FM-15,343,20,68,300,10
USW00014763,2025;02;04;22,FM-15,343,20,62,,
USW00014763,2025;02;04;23,FM-15,343,19,57,300,10
USW00014763,2025;02;05;00,SOD,,,,,
USW00014763,2025;02;05;00,FM-15,343,17,64,VRB,3
USW00014763,2025;02;05;01,FM-15,343,16,62,VRB,3
USW00014763,2025;02;05;02,FM-15,343,15,61,VRB,3
USW00014763,2025;02;05;03,FM-15,343,14,64,310,5
USW00014763,2025;02;05;04,FM-15,343,13,59,310,9
USW00014763,2025;02;05;05,FM-15,343,12,64,270,7
USW00014763,2025;02;05;06,FM-16,343,12,62,VRB,7
USW00014763,2025;02;05;06,FM-15,343,12,61,270,8
USW00014763,2025;02;05;07,FM-15,343,12,61,280,6
USW00014763,2025;02;05;08,FM-15,343,12,61,VRB,3
USW00014763,2025;02;05;09,FM-16,343,13,59,,
USW00014763,2025;02;05;09,FM-15,343,15,53,VRB,10
USW00014763,2025;02;05;10,FM-15,343,16,49,320,16
USW00014763,2025;02;05;11,FM-15,343,18,49,280,13
USW00014763,2025;02;05;12,FM-15,343,18,49,300,17
USW00014763,2025;02;05;13,FM-15,343,19,49,280,13
USW00014763,2025;02;05;14,FM-15,343,20,45,280,13
USW00014763,2025;02;05;15,FM-15,343,20,45,270,8
USW00014763,2025;02;05;16,FM-15,343,18,49,280,6
USW00014763,2025;02;05;17,FM-15,343,17,51,250,6
USW00014763,2025;02;05;18,FM-15,343,16,54,0,0
USW00014763,2025;02;05;19,FM-15,343,14,58,0,0
USW00014763,2025;02;05;20,FM-15,343,12,64,0,0
USW00014763,2025;02;05;21,FM-15,343,9,73,0,0
USW00014763,2025;02;05;22,FM-15,343,9,77,0,0
USW00014763,2025;02;05;23,FM-15,343,7,76,0,0
USW00014763,2025;02;06;00,SOD,,,,,
USW00014763,2025;02;06;00,FM-15,343,5,83,350,3
USW00014763,2025;02;06;01,FM-15,343,4,88,0,0
USW00014763,2025;02;06;02,FM-15,343,5,87,0,0
USW00014763,2025;02;06;03,FM-15,343,5,87,0,0
USW00014763,2025;02;06;04,FM-15,343,8,76,0,0
USW00014763,2025;02;06;05,FM-15,343,10,80,40,3
USW00014763,2025;02;06;06,FM-16,343,14,67,70,5
USW00014763,2025;02;06;06,FM-16,343,14,73,80,6
USW00014763,2025;02;06;06,FM-15,343,14,71,70,5
USW00014763,2025;02;06;07,FM-16,343,14,88,30,5
USW00014763,2025;02;06;07,FM-15,343,15,84,VRB,6
USW00014763,2025;02;06;08,FM-16,343,16,88,50,6
USW00014763,2025;02;06;08,FM-16,343,17,84,VRB,7
USW00014763,2025;02;06;08,FM-16,343,18,84,VRB,6
USW00014763,2025;02;06;08,FM-16,343,18,86,50,6
USW00014763,2025;02;06;08,FM-15,343,18,84,50,6
USW00014763,2025;02;06;09,FM-16,343,18,84,60,7
USW00014763,2025;02;06;09,FM-16,343,19,84,70,6
USW00014763,2025;02;06;09,FM-16,343,19,84,60,6
USW00014763,2025;02;06;09,FM-16,343,19,84,60,7
USW00014763,2025;02;06;09,FM-16,343,19,86,60,8
USW00014763,2025;02;06;09,FM-15,343,19,88,50,8
USW00014763,2025;02;06;10,FM-16,343,20,85,60,7
USW00014763,2025;02;06;10,FM-16,343,22,85,VRB,7
USW00014763,2025;02;06;10,FM-16,343,21,88,VRB,7
USW00014763,2025;02;06;10,FM-15,343,22,89,120,7
USW00014763,2025;02;06;11,FM-16,343,22,89,VRB,5
USW00014763,2025;02;06;11,FM-16,343,22,89,VRB,7
USW00014763,2025;02;06;11,FM-16,343,26,88,140,11
USW00014763,2025;02;06;11,FM-16,343,27,86,110,8
USW00014763,2025;02;06;11,FM-15,343,26,88,100,8
USW00014763,2025;02;06;12,FM-16,343,27,89,130,9
USW00014763,2025;02;06;12,FM-16,343,27,89,130,11
USW00014763,2025;02;06;12,FM-16,343,28,85,VRB,7
USW00014763,2025;02;06;12,FM-16,343,28,88,120,11
USW00014763,2025;02;06;12,FM-15,343,29,85,110,10
USW00014763,2025;02;06;13,FM-16,343,30,86,,
USW00014763,2025;02;06;13,FM-15,343,30,88,,
USW00014763,2025;02;06;14,FM-16,343,30,88,VRB,9
USW00014763,2025;02;06;14,FM-16,343,30,88,VRB,8
USW00014763,2025;02;06;14,FM-16,343,31,89,,
USW00014763,2025;02;06;14,FM-15,343,31,85,VRB,6
USW00014763,2025;02;06;15,FM-16,343,31,89,130,7
USW00014763,2025;02;06;15,FM-16,343,31,89,0,0
USW00014763,2025;02;06;15,FM-16,343,31,89,VRB,3
USW00014763,2025;02;06;15,FM-15,343,31,92,VRB,3
USW00014763,2025;02;06;16,FM-15,343,32,88,210,6
USW00014763,2025;02;06;17,FM-15,343,32,88,240,7
USW00014763,2025;02;06;18,FM-15,343,32,92,230,7
USW00014763,2025;02;06;19,FM-16,343,33,89,250,9
USW00014763,2025;02;06;19,FM-15,343,32,92,230,11
USW00014763,2025;02;06;20,FM-16,343,32,92,230,9
USW00014763,2025;02;06;20,FM-15,343,32,92,260,10
USW00014763,2025;02;06;21,FM-15,343,33,89,220,10
USW00014763,2025;02;06;22,FM-16,343,33,89,230,11
USW00014763,2025;02;06;22,FM-16,343,33,89,240,13
USW00014763,2025;02;06;22,FM-15,343,33,89,240,11
USW00014763,2025;02;06;23,FM-16,343,34,89,230,6
USW00014763,2025;02;06;23,FM-15,343,33,92,240,7
USW00014763,2025;02;07;00,SOD,,,,,
USW00014763,2025;02;07;00,FM-16,343,33,92,220,11
USW00014763,2025;02;07;00,FM-15,343,34,89,220,13
USW00014763,2025;02;07;01,FM-15,343,34,89,210,8
USW00014763,2025;02;07;02,FM-15,343,34,89,220,9
USW00014763,2025;02;07;03,FM-16,343,33,89,310,14
USW00014763,2025;02;07;03,FM-16,343,34,87,320,11
USW00014763,2025;02;07;03,FM-15,343,33,92,310,11
USW00014763,2025;02;07;04,FM-16,343,33,92,300,9
USW00014763,2025;02;07;04,FM-16,343,33,85,300,13
USW00014763,2025;02;07;04,FM-16,343,32,80,310,8
USW00014763,2025;02;07;04,FM-15,343,32,82,300,10
USW00014763,2025;02;07;05,FM-15,343,32,75,280,10
USW00014763,2025;02;07;06,FM-15,343,32,66,300,28
USW00014763,2025;02;07;07,FM-16,343,29,75,280,29
USW00014763,2025;02;07;07,FM-16,343,29,72,290,24
USW00014763,2025;02;07;07,FM-16,343,28,72,290,22
USW00014763,2025;02;07;07,FM-16,343,28,69,290,23
USW00014763,2025;02;07;07,FM-15,343,28,69,300,24
USW00014763,2025;02;07;08,FM-16,343,27,69,300,23
USW00014763,2025;02;07;08,FM-15,343,26,69,300,20
USW00014763,2025;02;07;09,FM-16,343,26,63,290,18
USW00014763,2025;02;07;09,FM-15,343,26,57,290,22
USW00014763,2025;02;07;10,FM-15,343,25,55,300,23
USW00014763,2025;02;07;11,FM-15,343,26,48,300,26
USW00014763,2025;02;07;12,FM-15,343,25,53,290,18
USW00014763,2025;02;07;13,FM-15,343,25,50,300,23
USW00014763,2025;02;07;14,FM-15,343,26,48,290,30
USW00014763,2025;02;07;15,FM-15,343,24,55,300,30
USW00014763,2025;02;07;16,FM-15,343,24,55,290,29
USW00014763,2025;02;07;17,FM-15,343,23,57,290,20
USW00014763,2025;02;07;18,FM-15,343,22,60,300,11
USW00014763,2025;02;07;19,FM-15,343,22,63,VRB,11
USW00014763,2025;02;07;20,FM-15,343,22,63,,
USW00014763,2025;02;07;21,FM-15,343,22,60,VRB,8
USW00014763,2025;02;07;22,FM-15,343,21,59,0,0
USW00014763,2025;02;07;23,FM-15,343,21,62,290,11
USW00014763,2025;02;08;00,SOD,,,,,
USW00014763,2025;02;08;00,FM-15,343,20,65,260,7
USW00014763,2025;02;08;01,FM-15,343,20,65,260,9
USW00014763,2025;02;08;02,FM-15,343,20,65,290,9
USW00014763,2025;02;08;03,FM-15,343,19,68,270,7
USW00014763,2025;02;08;04,FM-16,343,19,68,260,9
USW00014763,2025;02;08;04,FM-15,343,19,68,280,8
USW00014763,2025;02;08;05,FM-16,343,18,71,270,8
USW00014763,2025;02;08;05,FM-15,343,18,71,280,8
USW00014763,2025;02;08;06,FM-15,343,18,71,VRB,3
USW00014763,2025;02;08;07,FM-16,343,18,71,230,5
USW00014763,2025;02;08;07,FM-15,343,19,71,220,6
USW00014763,2025;02;08;08,FM-15,343,20,68,230,6
USW00014763,2025;02;08;09,FM-15,343,22,66,290,6
USW00014763,2025;02;08;10,FM-16,343,22,66,300,8
USW00014763,2025;02;08;10,FM-15,343,23,65,270,8
USW00014763,2025;02;08;11,FM-15,343,25,60,250,8
USW00014763,2025;02;08;12,FM-15,343,26,53,280,13
USW00014763,2025;02;08;13,FM-15,343,27,53,250,6
USW00014763,2025;02;08;14,FM-15,343,27,53,250,5
USW00014763,2025;02;08;15,FM-15,343,27,53,0,0
USW00014763,2025;02;08;16,FM-15,343,27,53,0,0
USW00014763,2025;02;08;17,FM-15,343,27,55,0,0
USW00014763,2025;02;08;18,FM-15,343,26,55,0,0
USW00014763,2025;02;08;19,FM-15,343,26,57,60,3
USW00014763,2025;02;08;20,FM-16,343,26,63,,
USW00014763,2025;02;08;20,FM-16,343,25,72,150,8
USW00014763,2025;02;08;20,FM-16,343,25,74,120,6
USW00014763,2025;02;08;20,FM-15,343,24,81,110,7
USW00014763,2025;02;08;21,FM-16,343,24,84,VRB,3
USW00014763,2025;02;08;21,FM-16,343,24,84,60,6
USW00014763,2025;02;08;21,FM-16,343,23,88,60,6
USW00014763,2025;02;08;21,FM-16,343,23,88,60,7
USW00014763,2025;02;08;21,FM-16,343,23,86,60,5
USW00014763,2025;02;08;21,FM-15,343,23,88,70,5
USW00014763,2025;02;08;22,FM-16,343,23,88,70,3
USW00014763,2025;02;08;22,FM-16,343,23,88,130,6
USW00014763,2025;02;08;22,FM-16,343,23,88,130,7
USW00014763,2025;02;08;22,FM-15,343,23,88,130,7
USW00014763,2025;02;08;23,FM-16,343,23,88,60,5
USW00014763,2025;02;08;23,FM-16,343,23,86,10,5
USW00014763,2025;02;08;23,FM-15,343,23,88,350,5
USW00014763,2025;02;09;00,SOD,,,,,
USW00014763,2025;02;09;00,FM-16,343,23,88,50,7
USW00014763,2025;02;09;00,FM-15,343,22,92,50,8
USW00014763,2025;02;09;01,FM-16,343,22,89,50,9
USW00014763,2025;02;09;01,FM-15,343,22,89,60,7
USW00014763,2025;02;09;02,FM-16,343,22,92,50,6
USW00014763,2025;02;09;02,FM-16,343,22,92,20,5
USW00014763,2025;02;09;02,FM-16,343,21,93,60,5
USW00014763,2025;02;09;02,FM-15,343,22,89,60,5
USW00014763,2025;02;09;03,FM-16,343,23,81,VRB,5
USW00014763,2025;02;09;03,FM-15,343,23,81,80,3
USW00014763,2025;02;09;04,FM-16,343,23,86,40,6
USW00014763,2025;02;09;04,FM-15,343,23,88,60,5
USW00014763,2025;02;09;05,FM-16,343,23,88,50,6
USW00014763,2025;02;09;05,FM-15,343,23,92,40,5
USW00014763,2025;02;09;06,FM-16,343,24,88,10,3
USW00014763,2025;02;09;06,FM-16,343,23,92,10,3
USW00014763,2025;02;09;06,FM-15,343,23,92,350,3
USW00014763,2025;02;09;07,FM-16,343,23,92,0,0
USW00014763,2025;02;09;07,FM-15,343,23,92,0,0
USW00014763,2025;02;09;08,FM-16,343,24,88,0,0
USW00014763,2025;02;09;08,FM-16,343,23,92,0,0
USW00014763,2025;02;09;08,FM-16,343,24,88,0,0
USW00014763,2025;02;09;08,FM-16,343,25,86,0,0
USW00014763,2025;02;09;08,FM-15,343,24,88,0,0
USW00014763,2025;02;09;09,FM-16,343,25,80,300,6
USW00014763,2025;02;09;09,FM-15,343,25,81,310,6
USW00014763,2025;02;09;10,FM-16,343,25,81,300,6
USW00014763,2025;02;09;10,FM-16,343,25,86,270,10
USW00014763,2025;02;09;10,FM-15,343,25,85,260,10
USW00014763,2025;02;09;11,FM-16,343,25,81,280,10
USW00014763,2025;02;09;11,FM-15,343,25,81,310,9
USW00014763,2025;02;09;12,FM-15,343,25,75,310,11
USW00014763,2025;02;09;13,FM-16,343,25,78,320,8
USW00014763,2025;02;09;13,FM-15,343,25,78,VRB,3
USW00014763,2025;02;09;14,FM-16,343,26,75,,
USW00014763,2025;02;09;14,FM-15,343,26,78,290,9
USW00014763,2025;02;09;15,FM-15,343,27,72,290,9
USW00014763,2025;02;09;16,FM-16,343,27,72,290,8
USW00014763,2025;02;09;16,FM-15,343,27,72,290,9
USW00014763,2025;02;09;17,FM-15,343,27,69,280,10
USW00014763,2025;02;09;18,FM-15,343,26,71,290,10
USW00014763,2025;02;09;19,FM-16,343,26,71,300,9
USW00014763,2025;02;09;19,FM-15,343,26,71,280,10
USW00014763,2025;02;09;20,FM-15,343,26,75,290,7
USW00014763,2025;02;09;21,FM-16,343,26,75,280,8
USW00014763,2025;02;09;21,FM-15,343,26,75,280,6
USW00014763,2025;02;09;22,FM-15,343,26,75,270,7
USW00014763,2025;02;09;23,FM-16,343,26,71,260,9
USW00014763,2025;02;09;23,FM-15,343,26,71,260,9
USW00014763,2025;02;10;00,SOD,,,,,
USW00014763,2025;02;10;00,FM-16,343,26,71,270,7
USW00014763,2025;02;10;00,FM-15,343,26,71,280,10
USW00014763,2025;02;10;01,FM-16,343,26,71,270,8
USW00014763,2025;02;10;01,FM-16,343,26,71,260,7
USW00014763,2025;02;10;01,FM-16,343,25,75,260,7
USW00014763,2025;02;10;01,FM-15,343,25,75,270,6
USW00014763,2025;02;10;02,FM-15,343,25,72,260,8
USW00014763,2025;02;10;03,FM-16,343,25,69,280,10
USW00014763,2025;02;10;03,FM-16,343,25,74,260,8
USW00014763,2025;02;10;03,FM-15,343,25,72,270,8
USW00014763,2025;02;10;04,FM-16,343,24,75,260,10
USW00014763,2025;02;10;04,FM-16,343,25,74,260,9
USW00014763,2025;02;10;04,FM-15,343,24,75,250,7
USW00014763,2025;02;10;05,FM-16,343,23,78,260,8
USW00014763,2025;02;10;05,FM-16,343,23,81,260,8
USW00014763,2025;02;10;05,FM-16,343,23,81,260,7
USW00014763,2025;02;10;05,FM-15,343,22,75,250,7
USW00014763,2025;02;10;06,FM-15,343,23,68,280,6
USW00014763,2025;02;10;07,FM-15,343,23,65,290,7
USW00014763,2025;02;10;08,FM-15,343,23,68,280,9
USW00014763,2025;02;10;09,FM-15,343,23,68,290,11
USW00014763,2025;02;10;10,FM-16,343,25,63,320,10
USW00014763,2025;02;10;10,FM-15,343,24,65,300,11
USW00014763,2025;02;10;11,FM-15,343,25,66,290,14
USW00014763,2025;02;10;12,FM-15,343,25,60,280,18
USW00014763,2025;02;10;13,FM-16,343,25,63,300,9
USW00014763,2025;02;10;13,FM-16,343,25,63,310,14
USW00014763,2025;02;10;13,FM-15,343,25,55,300,15
USW00014763,2025;02;10;14,FM-16,343,24,62,260,13
USW00014763,2025;02;10;14,FM-16,343,25,55,280,16
USW00014763,2025;02;10;14,FM-15,343,26,53,VRB,15
USW00014763,2025;02;10;15,FM-15,343,26,51,310,16
USW00014763,2025;02;10;16,FM-15,343,25,50,280,13
USW00014763,2025;02;10;17,FM-15,343,23,53,290,10
USW00014763,2025;02;10;18,FM-15,343,22,57,290,10
USW00014763,2025;02;10;19,FM-15,343,19,68,270,7
USW00014763,2025;02;10;20,FM-15,343,20,68,VRB,3
USW00014763,2025;02;10;21,FM-15,343,19,71,0,0
USW00014763,2025;02;10;22,FM-15,343,14,80,0,0
USW00014763,2025;02;10;23,FM-15,343,15,77,220,5
USW00014763,2025;02;11;00,SOD,,,,,
USW00014763,2025;02;11;00,FM-15,343,18,68,250,8
USW00014763,2025;02;11;01,FM-15,343,18,65,210,6
USW00014763,2025;02;11;02,FM-15,343,18,59,250,5
USW00014763,2025;02;11;03,FM-15,343,14,71,VRB,3
USW00014763,2025;02;11;04,FM-15,343,15,70,210,5
USW00014763,2025;02;11;05,FM-15,343,15,70,200,3
USW00014763,2025;02;11;06,FM-15,343,18,68,210,5
USW00014763,2025;02;11;07,FM-15,343,18,68,0,0
USW00014763,2025;02;11;08,FM-15,343,20,62,230,5
USW00014763,2025;02;11;09,FM-15,343,21,62,240,7
USW00014763,2025;02;11;10,FM-15,343,23,57,VRB,7
USW00014763,2025;02;11;11,FM-15,343,24,55,210,7
USW00014763,2025;02;11;12,FM-15,343,26,48,220,8
USW00014763,2025;02;11;13,FM-15,343,27,46,260,3
USW00014763,2025;02;11;14,FM-15,343,28,44,230,7
USW00014763,2025;02;11;15,FM-15,343,27,49,240,7
USW00014763,2025;02;11;16,FM-15,343,26,48,220,5
USW00014763,2025;02;11;17,FM-15,343,26,48,210,5
USW00014763,2025;02;11;18,FM-15,343,26,48,220,3
USW00014763,2025;02;11;19,FM-15,343,24,57,0,0
USW00014763,2025;02;11;20,FM-15,343,24,55,0,0
USW00014763,2025;02;11;21,FM-15,343,22,66,0,0
USW00014763,2025;02;11;22,FM-15,343,21,68,0,0
USW00014763,2025;02;11;23,FM-15,343,20,68,0,0
USW00014763,2025;02;12;00,SOD,,,,,
USW00014763,2025;02;12;00,FM-15,343,18,71,0,0
USW00014763,2025;02;12;01,FM-15,343,16,77,0,0
USW00014763,2025;02;12;02,FM-15,343,19,71,0,0
USW00014763,2025;02;12;03,FM-15,343,16,74,0,0
USW00014763,2025;02;12;04,FM-15,343,15,77,0,0
USW00014763,2025;02;12;05,FM-15,343,12,80,0,0
USW00014763,2025;02;12;06,FM-15,343,12,84,0,0
USW00014763,2025;02;12;07,FM-15,343,15,77,0,0
USW00014763,2025;02;12;08,FM-15,343,20,65,50,5
USW00014763,2025;02;12;09,FM-15,343,23,60,70,5
USW00014763,2025;02;12;10,FM-15,343,25,55,50,8
USW00014763,2025;02;12;11,FM-15,343,27,49,70,7
USW00014763,2025;02;12;12,FM-15,343,29,47,60,9
USW00014763,2025;02;12;13,FM-15,343,30,45,120,9
USW00014763,2025;02;12;14,FM-15,343,30,51,90,6
USW00014763,2025;02;12;15,FM-15,343,30,58,120,9
USW00014763,2025;02;12;16,FM-16,343,29,63,100,8
USW00014763,2025;02;12;16,FM-16,343,29,63,120,9
USW00014763,2025;02;12;16,FM-16,343,28,64,110,7
USW00014763,2025;02;12;16,FM-15,343,29,63,VRB,5
USW00014763,2025;02;12;17,FM-15,343,29,66,100,6
USW00014763,2025;02;12;18,FM-15,343,28,75,VRB,7
USW00014763,2025;02;12;19,FM-16,343,27,78,VRB,7
USW00014763,2025;02;12;19,FM-15,343,27,78,80,9
USW00014763,2025;02;12;20,FM-16,343,27,78,100,8
USW00014763,2025;02;12;20,FM-15,343,27,78,110,8
USW00014763,2025;02;12;21,FM-15,343,27,78,80,7
USW00014763,2025;02;12;22,FM-16,343,26,81,80,8
USW00014763,2025;02;12;22,FM-15,343,26,81,100,8
USW00014763,2025;02;12;23,FM-16,343,26,81,VRB,8
USW00014763,2025;02;12;23,FM-15,343,26,81,90,9
USW00014763,2025;02;13;00,SOD,,,,,
USW00014763,2025;02;13;00,FM-16,343,27,78,120,6
USW00014763,2025;02;13;00,FM-16,343,27,78,VRB,6
USW00014763,2025;02;13;00,FM-15,343,27,78,110,9
USW00014763,2025;02;13;01,FM-15,343,28,78,110,8
USW00014763,2025;02;13;02,FM-16,343,27,81,100,6
USW00014763,2025;02;13;02,FM-16,343,27,85,80,7
USW00014763,2025;02;13;02,FM-15,343,27,85,VRB,5
USW00014763,2025;02;13;03,FM-16,343,27,85,VRB,6
USW00014763,2025;02;13;03,FM-16,343,27,85,90,5
USW00014763,2025;02;13;03,FM-15,343,28,81,60,9
USW00014763,2025;02;13;04,FM-16,343,28,85,70,5
USW00014763,2025;02;13;04,FM-16,343,28,85,70,6
USW00014763,2025;02;13;04,FM-16,343,28,86,80,6
USW00014763,2025;02;13;04,FM-15,343,28,88,70,7
USW00014763,2025;02;13;05,FM-16,343,29,85,90,8
USW00014763,2025;02;13;05,FM-16,343,29,85,80,7
USW00014763,2025;02;13;05,FM-16,343,29,85,90,10
USW00014763,2025;02;13;05,FM-16,343,28,93,60,6
USW00014763,2025;02;13;05,FM-15,343,29,89,50,7
USW00014763,2025;02;13;06,FM-16,343,29,89,110,6
USW00014763,2025;02;13;06,FM-16,343,30,85,100,8
USW00014763,2025;02;13;06,FM-16,343,30,88,VRB,5
USW00014763,2025;02;13;06,FM-16,343,30,86,VRB,8
USW00014763,2025;02;13;06,FM-15,343,30,88,VRB,9
USW00014763,2025;02;13;07,FM-16,343,30,88,120,9
USW00014763,2025;02;13;07,FM-16,343,31,85,110,14
USW00014763,2025;02;13;07,FM-16,343,30,88,90,9
USW00014763,2025;02;13;07,FM-15,343,31,85,VRB,9
USW00014763,2025;02;13;08,FM-15,343,31,89,100,6
USW00014763,2025;02;13;09,FM-16,343,31,89,80,7
USW00014763,2025;02;13;09,FM-16,343,31,92,VRB,5
USW00014763,2025;02;13;09,FM-16,343,32,88,70,6
USW00014763,2025;02;13;09,FM-16,343,32,87,60,7
USW00014763,2025;02;13;09,FM-15,343,32,88,70,6
USW00014763,2025;02;13;10,FM-16,343,32,88,70,5
USW00014763,2025;02;13;10,FM-16,343,32,92,70,6
USW00014763,2025;02;13;10,FM-16,343,32,92,60,8
USW00014763,2025;02;13;10,FM-16,343,32,92,70,7
USW00014763,2025;02;13;10,FM-16,343,32,92,60,7
USW00014763,2025;02;13;10,FM-16,343,32,92,70,7
USW00014763,2025;02;13;10,FM-16,343,34,87,50,8
USW00014763,2025;02;13;10,FM-15,343,33,89,50,7
USW00014763,2025;02;13;11,FM-16,343,33,89,50,6
USW00014763,2025;02;13;11,FM-16,343,33,92,60,5
USW00014763,2025;02;13;11,FM-15,343,33,92,70,6
USW00014763,2025;02;13;12,FM-16,343,33,92,60,5
USW00014763,2025;02;13;12,FM-16,343,34,92,0,0
USW00014763,2025;02;13;12,FM-16,343,34,89,50,3
USW00014763,2025;02;13;12,FM-16,343,34,87,0,0
USW00014763,2025;02;13;12,FM-15,343,34,92,0,0
USW00014763,2025;02;13;13,FM-16,343,34,92,60,5
USW00014763,2025;02;13;13,FM-15,343,35,93,0,0
USW00014763,2025;02;13;14,FM-16,343,35,93,0,0
USW00014763,2025;02;13;14,FM-16,343,36,89,0,0
USW00014763,2025;02;13;14,FM-15,343,36,89,290,5
USW00014763,2025;02;13;15,FM-16,343,38,86,240,8
USW00014763,2025;02;13;15,FM-16,343,37,87,230,6
USW00014763,2025;02;13;15,FM-15,343,38,86,230,6
USW00014763,2025;02;13;16,FM-16,343,38,86,230,8
USW00014763,2025;02;13;16,FM-16,343,38,86,220,7
USW00014763,2025;02;13;16,FM-16,343,38,86,240,8
USW00014763,2025;02;13;16,FM-15,343,38,86,250,9
USW00014763,2025;02;13;17,FM-16,343,37,89,300,18
USW00014763,2025;02;13;17,FM-16,343,35,85,300,16
USW00014763,2025;02;13;17,FM-15,343,35,82,300,16
USW00014763,2025;02;13;18,FM-16,343,35,78,290,21
USW00014763,2025;02;13;18,FM-16,343,34,73,300,23
USW00014763,2025;02;13;18,FM-15,343,33,61,290,25
USW00014763,2025;02;13;19,FM-15,343,30,61,300,32
USW00014763,2025;02;13;20,FM-15,343,29,56,290,33
USW00014763,2025;02;13;21,FM-15,343,28,58,280,21
USW00014763,2025;02;13;22,FM-15,343,27,61,290,22
USW00014763,2025;02;13;23,FM-15,343,27,58,290,30
USW00014763,2025;02;14;00,SOD,,,,,
USW00014763,2025;02;14;00,FM-15,343,26,57,290,31
USW00014763,2025;02;14;01,FM-15,343,25,60,300,20
USW00014763,2025;02;14;02,FM-16,343,23,68,300,24
USW00014763,2025;02;14;02,FM-16,343,23,72,300,22
USW00014763,2025;02;14;02,FM-16,343,23,72,290,16
USW00014763,2025;02;14;02,FM-15,343,23,68,290,20
USW00014763,2025;02;14;03,FM-15,343,22,68,300,15
USW00014763,2025;02;14;04,FM-15,343,21,62,300,20
USW00014763,2025;02;14;05,FM-15,343,20,62,290,18
USW00014763,2025;02;14;06,FM-15,343,20,65,300,14
USW00014763,2025;02;14;07,FM-16,343,20,65,300,16
USW00014763,2025;02;14;07,FM-16,343,20,65,300,20
USW00014763,2025;02;14;07,FM-15,343,20,62,300,13
USW00014763,2025;02;14;08,FM-15,343,21,59,320,18
USW00014763,2025;02;14;09,FM-15,343,22,55,310,20
USW00014763,2025;02;14;10,FM-15,343,22,52,310,17
USW00014763,2025;02;14;11,FM-15,343,22,57,310,15
USW00014763,2025;02;14;12,FM-15,343,23,53,300,20
USW00014763,2025;02;14;13,FM-15,343,24,50,300,15
USW00014763,2025;02;14;14,FM-15,343,23,53,300,23
USW00014763,2025;02;14;15,FM-15,343,24,52,280,15
USW00014763,2025;02;14;16,FM-15,343,23,55,290,20
USW00014763,2025;02;14;17,FM-15,343,21,57,280,17
USW00014763,2025;02;14;18,FM-15,343,20,65,280,9
USW00014763,2025;02;14;19,FM-15,343,19,68,290,7
USW00014763,2025;02;14;20,FM-16,343,19,68,310,5
USW00014763,2025;02;14;20,FM-16,343,19,68,VRB,6
USW00014763,2025;02;14;20,FM-15,343,19,68,310,7
USW00014763,2025;02;14;21,FM-15,343,19,65,270,10
USW00014763,2025;02;14;22,FM-15,343,18,71,260,10
USW00014763,2025;02;14;23,FM-16,343,18,74,270,9
USW00014763,2025;02;14;23,FM-16,343,18,73,270,10
USW00014763,2025;02;14;23,FM-15,343,18,74,280,8
USW00014763,2025;02;15;00,SOD,,,,,
USW00014763,2025;02;15;00,FM-15,343,18,77,270,9
USW00014763,2025;02;15;01,FM-15,343,18,74,270,6
USW00014763,2025;02;15;02,FM-15,343,17,77,0,0
USW00014763,2025;02;15;03,FM-16,343,17,77,250,5
USW00014763,2025;02;15;03,FM-16,343,18,73,260,5
USW00014763,2025;02;15;03,FM-15,343,17,77,260,5
USW00014763,2025;02;15;04,FM-15,343,16,77,0,0
USW00014763,2025;02;15;05,FM-15,343,13,84,0,0
USW00014763,2025;02;15;06,FM-15,343,12,87,0,0
USW00014763,2025;02;15;07,FM-15,343,13,88,0,0
USW00014763,2025;02;15;08,FM-15,343,17,77,0,0
USW00014763,2025;02;15;09,FM-15,343,19,74,0,0
USW00014763,2025;02;15;10,FM-15,343,22,60,150,6
USW00014763,2025;02;15;11,FM-15,343,24,52,140,6
USW00014763,2025;02;15;12,FM-15,343,25,50,200,3
USW00014763,2025;02;15;13,FM-15,343,24,57,150,3
USW00014763,2025;02;15;14,FM-16,343,24,60,150,7
USW00014763,2025;02;15;14,FM-16,343,23,65,140,9
USW00014763,2025;02;15;14,FM-15,343,23,65,140,9
USW00014763,2025;02;15;15,FM-16,343,23,68,140,9
USW00014763,2025;02;15;15,FM-16,343,22,75,130,7
